timestamp_local,phase,mould_odour_ou,mould_odour_p90_ou,temperature_c,humidity_pct,absolute_humidity_g_m3,co2_ppm,sound_dba,n_readings
2023-12-18T00:00,empty-ac-off,185.5,186.0,25.66,51.8,12.37,382,41.5,2
2023-12-18T01:00,empty-ac-off,193.6,194.0,25.65,51.1,12.21,388,41.6,2
2023-12-18T02:00,empty-ac-off,200.3,201.4,25.65,50.4,12.05,386,41.7,2
2023-12-18T03:00,empty-ac-off,196.7,200.4,25.51,50.3,11.91,387,41.9,2
2023-12-18T04:00,empty-ac-off,186.5,187.9,25.55,49.7,11.81,388,41.7,2
2023-12-18T05:00,empty-ac-off,179.2,184.5,25.51,49.6,11.76,389,41.8,2
2023-12-18T06:00,empty-ac-off,181.5,183.2,25.42,49.6,11.70,393,41.8,2
2023-12-18T07:00,empty-ac-off,182.2,182.7,25.32,49.8,11.68,395,41.9,2
2023-12-18T08:00,empty-ac-off,182.5,184.6,25.30,49.9,11.69,398,42.2,2
2023-12-18T09:00,empty-ac-off,185.2,186.9,25.30,49.6,11.62,399,42.2,2
2023-12-18T10:00,empty-ac-off,182.1,182.1,25.38,49.5,11.65,397,42.2,2
2023-12-18T11:00,empty-ac-off,186.1,189.6,25.43,49.9,11.77,395,42.2,2
2023-12-18T12:00,empty-ac-off,191.0,191.1,25.51,50.1,11.86,387,42.1,2
2023-12-18T13:00,empty-ac-off,193.7,195.8,25.57,50.1,11.92,382,42.0,2
2023-12-18T14:00,empty-ac-off,201.5,203.1,25.60,50.3,11.98,380,41.9,2
2023-12-18T15:00,empty-ac-off,207.2,209.4,25.64,50.4,12.03,383,41.9,2
2023-12-18T16:00,empty-ac-off,209.0,210.6,25.70,50.6,12.11,384,41.8,2
2023-12-18T17:00,empty-ac-off,212.0,212.8,25.69,50.9,12.19,382,41.8,2
2023-12-18T18:00,empty-ac-off,213.5,213.9,25.65,51.3,12.26,378,41.8,2
2023-12-18T19:00,empty-ac-off,212.8,213.9,25.60,51.8,12.33,375,41.8,2
2023-12-18T20:00,empty-ac-off,235.6,252.0,25.52,51.8,12.29,385,44.2,2
2023-12-18T21:00,back-ac-on,411.7,445.0,24.30,53.2,11.77,433,48.0,2
2023-12-18T22:00,back-ac-on,621.8,652.2,23.66,52.1,11.13,401,45.6,2
2023-12-18T23:00,back-ac-on,691.7,697.4,23.15,51.3,10.64,391,43.4,2
2023-12-19T00:00,back-ac-on,747.8,751.4,22.75,51.5,10.43,399,42.8,2
2023-12-19T01:00,back-ac-on,740.1,760.4,22.27,51.8,10.20,409,43.5,2
2023-12-19T02:00,back-ac-on,802.5,819.2,21.80,51.5,9.88,403,43.5,2
2023-12-19T03:00,back-ac-on,820.5,837.7,21.41,51.9,9.73,399,43.0,2
2023-12-19T04:00,back-ac-on,833.4,844.3,21.04,55.8,10.24,403,42.7,2
2023-12-19T05:00,back-ac-on,859.4,882.7,20.70,56.3,10.13,408,43.2,2
2023-12-19T06:00,back-ac-on,876.0,882.7,20.39,57.3,10.14,400,43.5,2
2023-12-19T07:00,back-ac-on,835.7,865.8,20.32,57.8,10.17,406,47.1,2
2023-12-19T08:00,back-ac-on,621.2,704.3,20.87,55.3,10.06,419,55.7,2
2023-12-19T09:00,back-ac-on,527.0,533.5,21.84,50.5,9.70,420,52.1,2
2023-12-19T10:00,back-ac-on,426.7,484.9,22.67,50.5,10.18,422,49.8,2
2023-12-19T11:00,back-ac-on,276.3,318.8,23.62,52.2,11.11,487,55.0,2
2023-12-19T12:00,back-ac-on,285.8,289.3,24.32,48.2,10.68,536,58.1,2
2023-12-19T13:00,back-ac-on,271.7,297.7,24.80,51.4,11.71,508,62.5,2
2023-12-19T14:00,back-ac-on,226.6,349.7,24.82,47.6,10.85,457,55.6,2
2023-12-19T15:00,back-ac-on,33.1,40.1,24.66,49.9,11.26,436,54.8,2
2023-12-19T16:00,back-ac-on,52.3,73.7,24.71,52.6,11.92,423,55.9,2
2023-12-19T17:00,back-ac-on,74.0,75.1,24.54,55.6,12.47,427,60.1,2
2023-12-19T18:00,back-ac-on,65.0,71.9,23.70,59.6,12.76,399,55.9,2
2023-12-19T19:00,back-ac-on,48.2,55.8,23.17,60.1,12.49,408,55.7,2
2023-12-19T20:00,back-ac-on,37.2,38.9,22.28,62.8,12.38,420,57.1,2
2023-12-19T21:00,back-ac-on,32.5,39.8,21.83,66.3,12.74,424,51.7,2
2023-12-19T22:00,back-ac-on,20.5,26.2,22.30,63.6,12.55,423,48.8,2
2023-12-19T23:00,back-ac-on,22.2,22.3,22.13,62.8,12.29,426,43.4,2
2023-12-20T00:00,back-ac-on,20.1,22.6,20.71,68.8,12.40,450,42.7,2
2023-12-20T01:00,back-ac-on,25.9,33.7,20.07,71.6,12.42,438,43.7,2
2023-12-20T02:00,back-ac-on,17.6,18.8,20.52,65.5,11.66,394,44.1,2
2023-12-20T03:00,back-ac-on,5.1,5.7,20.09,66.1,11.47,387,43.0,2
2023-12-20T04:00,back-ac-on,6.8,7.3,19.38,70.9,11.81,395,43.5,2
2023-12-20T05:00,back-ac-on,14.3,18.6,19.01,73.5,11.98,405,43.5,2
2023-12-20T06:00,back-ac-on,7.9,10.4,18.65,74.6,11.91,421,43.2,2
2023-12-20T07:00,back-ac-on,17.0,24.4,19.11,72.4,11.87,420,45.9,2
2023-12-20T08:00,back-ac-on,17.4,18.9,20.78,66.2,11.97,424,48.0,2
2023-12-20T09:00,back-ac-on,77.1,109.0,21.74,63.7,12.18,457,46.3,2
2023-12-20T10:00,back-ac-on,93.3,94.0,23.02,60.6,12.46,478,48.3,2
2023-12-20T11:00,back-ac-on,40.3,42.5,23.56,56.8,12.06,421,51.8,2
2023-12-20T12:00,back-ac-on,46.0,63.0,23.85,57.6,12.42,443,56.1,2
2023-12-20T13:00,back-ac-on,10.5,12.2,24.21,58.1,12.79,577,60.9,2
2023-12-20T14:00,back-ac-on,54.4,69.4,24.28,53.0,11.73,426,43.5,2
2023-12-20T15:00,back-ac-on,65.6,74.0,24.43,53.6,11.96,458,51.4,2
2023-12-20T16:00,back-ac-on,58.9,64.8,24.74,57.7,13.09,453,54.7,2
2023-12-20T17:00,back-ac-on,78.4,79.9,24.64,52.6,11.88,443,47.8,2
2023-12-20T18:00,back-ac-on,99.0,111.7,24.45,50.7,11.32,469,52.5,2
2023-12-20T19:00,back-ac-on,68.1,76.8,24.25,51.5,11.38,487,58.6,2
2023-12-20T20:00,back-ac-on,45.9,61.0,23.74,54.8,11.75,436,57.9,2
2023-12-20T21:00,back-ac-on,104.7,137.2,23.24,58.9,12.27,448,55.8,2
2023-12-20T22:00,back-ac-on,57.8,66.5,22.67,60.2,12.14,426,45.1,2
2023-12-20T23:00,back-ac-on,25.6,34.5,22.26,59.9,11.79,442,43.3,2
2023-12-21T00:00,back-ac-on,10.7,11.1,22.13,58.2,11.38,444,42.7,2
2023-12-21T01:00,back-ac-on,8.8,9.9,21.84,60.5,11.64,449,42.6,2
2023-12-21T02:00,back-ac-on,7.5,9.5,21.60,62.4,11.84,444,42.8,2
2023-12-21T03:00,back-ac-on,4.3,4.3,21.36,62.9,11.76,427,43.4,2
2023-12-21T04:00,back-ac-on,8.2,10.0,21.06,64.1,11.79,414,43.6,2
2023-12-21T05:00,back-ac-on,6.1,6.8,20.76,64.8,11.70,411,42.8,2
2023-12-21T06:00,back-ac-on,7.3,8.0,20.55,64.3,11.47,405,43.0,2
2023-12-21T07:00,back-ac-on,5.7,5.9,20.35,64.2,11.33,394,43.6,2
2023-12-21T08:00,back-ac-on,18.9,21.6,20.77,64.1,11.59,416,47.5,2
2023-12-21T09:00,back-ac-on,112.5,145.6,21.68,64.3,12.26,455,56.9,2
2023-12-21T10:00,back-ac-on,64.4,79.7,22.88,64.2,13.10,529,60.2,2
2023-12-21T11:00,back-ac-on,103.2,169.9,23.67,61.9,13.23,549,59.6,2
2023-12-21T12:00,back-ac-on,87.4,98.9,24.11,59.1,12.94,496,49.7,2
2023-12-21T13:00,back-ac-on,54.8,65.0,24.16,55.1,12.11,392,43.9,2
2023-12-21T14:00,back-ac-on,95.3,114.8,24.39,56.0,12.46,437,51.8,2
2023-12-21T15:00,back-ac-on,169.6,231.9,24.25,61.8,13.64,443,51.8,2
2023-12-21T16:00,back-ac-on,30.5,32.6,24.09,65.5,14.32,447,50.5,2
2023-12-21T17:00,back-ac-on,85.0,124.3,24.19,62.8,13.81,473,51.4,2
2023-12-21T18:00,back-ac-on,69.5,100.8,24.00,59.8,13.01,432,56.6,2
2023-12-21T19:00,back-ac-on,18.8,23.0,23.86,59.5,12.85,451,51.3,2
2023-12-21T20:00,back-ac-on,57.7,69.6,23.93,59.3,12.86,523,53.9,2
2023-12-21T21:00,back-ac-on,50.4,51.3,23.86,57.0,12.30,455,48.6,2
2023-12-21T22:00,back-ac-on,71.0,83.6,23.69,55.5,11.87,444,52.4,2
2023-12-21T23:00,back-ac-on,78.4,106.5,23.58,55.0,11.69,418,46.9,2
2023-12-22T00:00,back-ac-on,47.5,63.3,23.28,55.9,11.68,390,42.1,2
2023-12-22T01:00,back-ac-on,24.2,27.6,22.94,58.7,12.02,383,41.9,2
2023-12-22T02:00,back-ac-on,33.5,34.8,22.87,58.0,11.82,389,42.8,2
2023-12-22T03:00,back-ac-on,17.9,18.3,22.57,58.9,11.82,383,42.5,2
2023-12-22T04:00,back-ac-on,8.0,8.1,22.12,60.2,11.77,381,41.6,2
2023-12-22T05:00,back-ac-on,17.1,18.9,21.67,61.9,11.79,380,42.4,2
2023-12-22T06:00,back-ac-on,15.3,15.6,21.42,62.1,11.66,385,42.1,2
2023-12-22T07:00,back-ac-on,15.3,18.0,21.29,62.3,11.60,387,42.3,2
2023-12-22T08:00,back-ac-on,25.7,27.0,21.58,62.6,11.85,392,43.6,2
2023-12-22T09:00,back-ac-on,51.8,56.7,22.11,62.2,12.16,466,48.8,2
2023-12-22T10:00,back-ac-on,75.6,85.9,22.82,60.6,12.32,499,51.4,2
2023-12-22T11:00,back-ac-on,58.0,62.8,23.53,57.0,12.08,614,61.1,2
2023-12-22T12:00,back-ac-on,58.2,58.2,23.89,58.1,12.56,533,61.6,2
2023-12-22T13:00,back-ac-on,48.7,49.6,24.20,56.6,12.46,485,60.6,2
2023-12-22T14:00,back-ac-on,135.0,140.5,24.21,56.4,12.41,465,59.4,2
2023-12-22T15:00,back-ac-on,61.6,72.6,24.22,56.4,12.43,392,48.5,2
2023-12-22T16:00,back-ac-on,73.3,86.4,24.13,57.7,12.65,427,52.8,2
2023-12-22T17:00,back-ac-on,40.4,48.5,23.96,59.0,12.82,410,55.7,2
2023-12-22T18:00,back-ac-on,40.7,43.0,23.79,59.9,12.89,419,49.9,2
2023-12-22T19:00,back-ac-on,46.3,52.2,23.34,62.2,13.03,447,59.0,2
2023-12-22T20:00,back-ac-on,45.5,47.8,22.69,66.6,13.44,481,59.2,2
2023-12-22T21:00,back-ac-on,97.2,108.0,22.89,65.9,13.46,449,60.2,2
2023-12-22T22:00,back-ac-on,38.0,51.3,22.85,64.7,13.18,476,60.5,2
2023-12-22T23:00,back-ac-on,74.5,86.0,23.20,64.5,13.41,519,46.7,2
2023-12-23T00:00,back-ac-on,21.0,22.6,23.64,63.9,13.62,600,42.9,2
2023-12-23T01:00,back-ac-on,20.4,24.0,23.74,63.6,13.63,611,42.0,2
2023-12-23T02:00,back-ac-on,12.0,13.3,23.71,62.7,13.43,573,41.9,2
2023-12-23T03:00,back-ac-on,11.5,12.5,23.62,62.1,13.22,543,42.1,2
2023-12-23T04:00,back-ac-on,8.6,8.9,23.51,61.7,13.05,564,41.8,2
2023-12-23T05:00,back-ac-on,13.3,17.2,23.40,60.9,12.80,527,42.0,2
2023-12-23T06:00,back-ac-on,6.7,8.1,23.33,60.5,12.67,506,41.9,2
2023-12-23T07:00,back-ac-on,29.4,37.2,23.29,60.3,12.61,538,46.7,2
2023-12-23T08:00,back-ac-on,61.9,82.5,22.79,61.1,12.41,419,46.2,2
2023-12-23T09:00,back-ac-on,43.6,59.0,22.80,62.1,12.61,442,46.7,2
2023-12-23T10:00,back-ac-on,46.6,48.2,23.31,63.6,13.30,527,61.0,2
2023-12-23T11:00,back-ac-on,55.7,58.8,23.78,59.0,12.68,531,60.0,2
2023-12-23T12:00,back-ac-on,53.4,54.5,24.00,54.0,11.76,486,49.7,2
2023-12-23T13:00,back-ac-on,102.8,139.0,24.12,54.3,11.89,467,51.6,2
2023-12-23T14:00,back-ac-on,54.9,72.6,24.37,53.8,11.97,424,46.3,2
2023-12-23T15:00,back-ac-on,36.2,37.5,24.38,51.5,11.45,430,49.2,2
2023-12-23T16:00,back-ac-on,82.9,91.0,24.12,53.3,11.67,457,49.3,2
2023-12-23T17:00,back-ac-on,22.5,25.6,23.78,55.3,11.88,430,41.0,2
2023-12-23T18:00,back-ac-on,21.0,21.1,23.69,56.3,12.03,398,41.1,2
2023-12-23T19:00,back-ac-on,17.6,17.9,23.60,57.6,12.25,390,41.1,2
2023-12-23T20:00,back-ac-on,14.0,16.0,23.45,59.5,12.56,397,42.7,2
